Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MELI.BA,MELI.BA,MELI.BA,MELI.BA,MELI.BA,MELI.BA
Datetime,,,,,,
2024-11-11 14:00:00+00:00,18225.0,18225.0,18275.0,18175.0,18225.0,0
2024-11-11 14:05:00+00:00,18200.0,18200.0,18350.0,18000.0,18225.0,29018
2024-11-11 14:10:00+00:00,18275.0,18275.0,18325.0,18200.0,18225.0,1956
2024-11-11 14:15:00+00:00,18300.0,18300.0,18325.0,18225.0,18275.0,3731
2024-11-11 14:20:00+00:00,18300.0,18300.0,18325.0,18250.0,18300.0,3035
2024-11-11 14:25:00+00:00,18300.0,18300.0,18350.0,18250.0,18300.0,2519
2024-11-11 14:30:00+00:00,18400.0,18400.0,18475.0,18250.0,18250.0,18128
2024-11-11 14:35:00+00:00,18400.0,18400.0,18400.0,18300.0,18400.0,15447
2024-11-11 14:40:00+00:00,18350.0,18350.0,18425.0,18300.0,18400.0,17464
2024-11-11 14:45:00+00:00,18425.0,18425.0,18450.0,18325.0,18400.0,31140
2024-11-11 14:50:00+00:00,18250.0,18250.0,18450.0,18225.0,18400.0,19673
2024-11-11 14:55:00+00:00,18250.0,18250.0,18350.0,18225.0,18250.0,5249
2024-11-11 15:00:00+00:00,18325.0,18325.0,18350.0,18225.0,18250.0,6080
2024-11-11 15:05:00+00:00,18350.0,18350.0,18350.0,18250.0,18325.0,3990
2024-11-11 15:10:00+00:00,18375.0,18375.0,18375.0,18300.0,18350.0,5660
2024-11-11 15:15:00+00:00,18375.0,18375.0,18400.0,18275.0,18375.0,3900
2024-11-11 15:20:00+00:00,18350.0,18350.0,18375.0,18225.0,18325.0,7462
2024-11-11 15:25:00+00:00,18300.0,18300.0,18375.0,18275.0,18350.0,1812
2024-11-11 15:30:00+00:00,18350.0,18350.0,18375.0,18300.0,18325.0,6480
2024-11-11 15:35:00+00:00,18350.0,18350.0,18350.0,18275.0,18350.0,5200
2024-11-11 15:40:00+00:00,18325.0,18325.0,18375.0,18325.0,18350.0,7747
2024-11-11 15:45:00+00:00,18350.0,18350.0,18350.0,18325.0,18350.0,2501
2024-11-11 15:50:00+00:00,18350.0,18350.0,18350.0,18325.0,18350.0,2215
2024-11-11 15:55:00+00:00,18325.0,18325.0,18350.0,18300.0,18325.0,4858
2024-11-11 16:00:00+00:00,18450.0,18450.0,18450.0,18325.0,18350.0,17365
2024-11-11 16:05:00+00:00,18450.0,18450.0,18550.0,18425.0,18450.0,10534
2024-11-11 16:10:00+00:00,18550.0,18550.0,18575.0,18450.0,18525.0,12095
2024-11-11 16:15:00+00:00,18625.0,18625.0,18625.0,18500.0,18550.0,4775
2024-11-11 16:20:00+00:00,18650.0,18650.0,18650.0,18575.0,18625.0,6880
2024-11-11 16:25:00+00:00,18650.0,18650.0,18675.0,18600.0,18650.0,4179
2024-11-11 16:30:00+00:00,18675.0,18675.0,18675.0,18625.0,18675.0,8573
2024-11-11 16:35:00+00:00,18650.0,18650.0,18700.0,18625.0,18675.0,8301
2024-11-11 16:40:00+00:00,18725.0,18725.0,18750.0,18625.0,18650.0,26333
2024-11-11 16:45:00+00:00,18750.0,18750.0,18800.0,18700.0,18725.0,8333
2024-11-11 16:50:00+00:00,18800.0,18800.0,18825.0,18725.0,18750.0,8684
2024-11-11 16:55:00+00:00,18800.0,18800.0,18850.0,18775.0,18800.0,11466
2024-11-11 17:00:00+00:00,18850.0,18850.0,18850.0,18775.0,18800.0,5763
2024-11-11 17:05:00+00:00,18825.0,18825.0,18850.0,18775.0,18850.0,9284
2024-11-11 17:10:00+00:00,18875.0,18875.0,18950.0,18800.0,18825.0,7262
2024-11-11 17:15:00+00:00,18925.0,18925.0,18950.0,18875.0,18925.0,7269
2024-11-11 17:20:00+00:00,18900.0,18900.0,18950.0,18900.0,18925.0,3296
2024-11-11 17:25:00+00:00,18800.0,18800.0,18925.0,18725.0,18925.0,5547
2024-11-11 17:30:00+00:00,18775.0,18775.0,18800.0,18725.0,18800.0,5203
2024-11-11 17:35:00+00:00,18800.0,18800.0,18800.0,18750.0,18775.0,8394
2024-11-11 17:40:00+00:00,18750.0,18750.0,18800.0,18700.0,18800.0,10563
2024-11-11 17:45:00+00:00,18750.0,18750.0,18800.0,18750.0,18800.0,2315
2024-11-11 17:50:00+00:00,18775.0,18775.0,18825.0,18750.0,18750.0,9050
2024-11-11 17:55:00+00:00,18775.0,18775.0,18825.0,18750.0,18800.0,4470
2024-11-11 18:00:00+00:00,18800.0,18800.0,18850.0,18750.0,18750.0,2845
2024-11-11 18:05:00+00:00,18875.0,18875.0,18875.0,18800.0,18800.0,1976
2024-11-11 18:10:00+00:00,18875.0,18875.0,18875.0,18825.0,18850.0,3387
2024-11-11 18:15:00+00:00,18800.0,18800.0,18875.0,18800.0,18850.0,15607
2024-11-11 18:20:00+00:00,18850.0,18850.0,18850.0,18775.0,18800.0,4086
2024-11-11 18:25:00+00:00,18850.0,18850.0,18850.0,18800.0,18850.0,1568
2024-11-11 18:30:00+00:00,18825.0,18825.0,18850.0,18775.0,18825.0,4541
2024-11-11 18:35:00+00:00,18750.0,18750.0,18825.0,18700.0,18775.0,4490
2024-11-11 18:40:00+00:00,18800.0,18800.0,18800.0,18725.0,18750.0,6576
2024-11-11 18:45:00+00:00,18850.0,18850.0,18850.0,18775.0,18800.0,1995
2024-11-11 18:50:00+00:00,18900.0,18900.0,18900.0,18825.0,18825.0,4135
2024-11-11 18:55:00+00:00,18900.0,18900.0,18900.0,18850.0,18875.0,2553
2024-11-11 19:00:00+00:00,18850.0,18850.0,18900.0,18850.0,18900.0,3080
2024-11-11 19:05:00+00:00,18900.0,18900.0,18900.0,18850.0,18875.0,3388
2024-11-11 19:10:00+00:00,18900.0,18900.0,18900.0,18875.0,18900.0,2652
2024-11-11 19:15:00+00:00,18900.0,18900.0,18925.0,18850.0,18900.0,10806
2024-11-11 19:20:00+00:00,18900.0,18900.0,18900.0,18850.0,18900.0,2804
2024-11-11 19:25:00+00:00,18900.0,18900.0,18925.0,18850.0,18875.0,3339
2024-11-11 19:30:00+00:00,18900.0,18900.0,18925.0,18850.0,18900.0,3392
2024-11-11 19:35:00+00:00,18875.0,18875.0,18925.0,18850.0,18925.0,2105
2024-11-11 19:40:00+00:00,18875.0,18875.0,18875.0,18825.0,18875.0,3007
2024-11-11 19:45:00+00:00,18900.0,18900.0,18900.0,18850.0,18875.0,2815
2024-11-11 19:50:00+00:00,18900.0,18900.0,18900.0,18850.0,18875.0,6216
2024-11-11 19:55:00+00:00,18900.0,18900.0,18925.0,18850.0,18900.0,7702
2024-11-12 14:00:00+00:00,18975.0,18975.0,19100.0,18950.0,19050.0,0
2024-11-12 14:05:00+00:00,19000.0,19000.0,19000.0,18925.0,18975.0,2380
2024-11-12 14:10:00+00:00,19200.0,19200.0,19200.0,18975.0,19000.0,4210
2024-11-12 14:15:00+00:00,19175.0,19175.0,19300.0,19150.0,19200.0,4313
2024-11-12 14:20:00+00:00,19100.0,19100.0,19175.0,19050.0,19175.0,10632
2024-11-12 14:25:00+00:00,19150.0,19150.0,19150.0,19050.0,19100.0,4337
2024-11-12 14:30:00+00:00,19175.0,19175.0,19200.0,19050.0,19100.0,5536
2024-11-12 14:35:00+00:00,18975.0,18975.0,19175.0,18950.0,19175.0,24780
2024-11-12 14:40:00+00:00,18975.0,18975.0,19050.0,18950.0,19050.0,3936
2024-11-12 14:45:00+00:00,19000.0,19000.0,19000.0,18950.0,19000.0,2970
2024-11-12 14:50:00+00:00,19000.0,19000.0,19025.0,18925.0,19000.0,7756
2024-11-12 14:55:00+00:00,19075.0,19075.0,19125.0,19025.0,19025.0,7877
2024-11-12 15:00:00+00:00,18925.0,18925.0,19075.0,18925.0,19050.0,2439
2024-11-12 15:05:00+00:00,18925.0,18925.0,18925.0,18900.0,18925.0,5296
2024-11-12 15:10:00+00:00,18900.0,18900.0,18925.0,18900.0,18900.0,1741
2024-11-12 15:15:00+00:00,18875.0,18875.0,18925.0,18850.0,18925.0,3771
2024-11-12 15:20:00+00:00,18900.0,18900.0,18900.0,18825.0,18850.0,2050
2024-11-12 15:25:00+00:00,18925.0,18925.0,18925.0,18850.0,18850.0,2585
2024-11-12 15:30:00+00:00,18900.0,18900.0,18925.0,18850.0,18925.0,1442
2024-11-12 15:35:00+00:00,18900.0,18900.0,18925.0,18850.0,18850.0,1792
2024-11-12 15:40:00+00:00,18875.0,18875.0,18900.0,18825.0,18900.0,3498
2024-11-12 15:45:00+00:00,18925.0,18925.0,18925.0,18875.0,18900.0,6117
2024-11-12 15:50:00+00:00,18950.0,18950.0,18950.0,18900.0,18925.0,1891
2024-11-12 15:55:00+00:00,18950.0,18950.0,18950.0,18925.0,18925.0,1049
2024-11-12 16:00:00+00:00,18975.0,18975.0,18975.0,18925.0,18950.0,2670
2024-11-12 16:05:00+00:00,18975.0,18975.0,19000.0,18950.0,18975.0,6112
2024-11-12 16:10:00+00:00,18975.0,18975.0,19000.0,18950.0,18975.0,1907
2024-11-12 16:15:00+00:00,19000.0,19000.0,19000.0,18950.0,18975.0,3052
2024-11-12 16:20:00+00:00,19025.0,19025.0,19050.0,18975.0,18975.0,7414
2024-11-12 16:25:00+00:00,19100.0,19100.0,19125.0,19025.0,19050.0,921
2024-11-12 16:30:00+00:00,19100.0,19100.0,19100.0,19075.0,19100.0,742
2024-11-12 16:35:00+00:00,19075.0,19075.0,19100.0,19050.0,19075.0,887
2024-11-12 16:40:00+00:00,19050.0,19050.0,19075.0,19025.0,19075.0,7977
2024-11-12 16:45:00+00:00,19075.0,19075.0,19075.0,19025.0,19025.0,3747
2024-11-12 16:50:00+00:00,19025.0,19025.0,19075.0,18975.0,19075.0,2665
2024-11-12 16:55:00+00:00,19050.0,19050.0,19050.0,19000.0,19025.0,761
2024-11-12 17:00:00+00:00,19050.0,19050.0,19075.0,19000.0,19050.0,2045
2024-11-12 17:05:00+00:00,19000.0,19000.0,19050.0,18975.0,19050.0,1315
2024-11-12 17:10:00+00:00,19025.0,19025.0,19025.0,18950.0,18975.0,2791
2024-11-12 17:15:00+00:00,19050.0,19050.0,19050.0,18975.0,19025.0,2690
2024-11-12 17:20:00+00:00,19025.0,19025.0,19050.0,18975.0,19050.0,3352
2024-11-12 17:25:00+00:00,19050.0,19050.0,19050.0,18975.0,19000.0,1792
2024-11-12 17:30:00+00:00,19050.0,19050.0,19075.0,19025.0,19050.0,1739
2024-11-12 17:35:00+00:00,19075.0,19075.0,19100.0,19025.0,19050.0,613
2024-11-12 17:40:00+00:00,19050.0,19050.0,19100.0,19050.0,19075.0,3976
2024-11-12 17:45:00+00:00,19025.0,19025.0,19075.0,19000.0,19075.0,756
2024-11-12 17:50:00+00:00,19075.0,19075.0,19075.0,19000.0,19025.0,7094
2024-11-12 17:55:00+00:00,19075.0,19075.0,19075.0,19000.0,19075.0,845
2024-11-12 18:00:00+00:00,19075.0,19075.0,19075.0,19025.0,19075.0,490
2024-11-12 18:05:00+00:00,19025.0,19025.0,19050.0,19000.0,19050.0,6271
2024-11-12 18:10:00+00:00,19050.0,19050.0,19050.0,19000.0,19025.0,1076
2024-11-12 18:15:00+00:00,19075.0,19075.0,19075.0,19000.0,19025.0,4380
2024-11-12 18:20:00+00:00,19150.0,19150.0,19150.0,19075.0,19075.0,6144
2024-11-12 18:25:00+00:00,19150.0,19150.0,19150.0,19100.0,19125.0,2885
2024-11-12 18:30:00+00:00,19175.0,19175.0,19200.0,19100.0,19150.0,13067
2024-11-12 18:35:00+00:00,19175.0,19175.0,19175.0,19125.0,19175.0,1939
2024-11-12 18:40:00+00:00,19175.0,19175.0,19175.0,19125.0,19175.0,14079
2024-11-12 18:45:00+00:00,19175.0,19175.0,19175.0,19150.0,19175.0,3446
2024-11-12 18:50:00+00:00,19175.0,19175.0,19200.0,19150.0,19175.0,2179
2024-11-12 18:55:00+00:00,19200.0,19200.0,19200.0,19150.0,19200.0,1493
2024-11-12 19:00:00+00:00,19125.0,19125.0,19200.0,19125.0,19200.0,1649
2024-11-12 19:05:00+00:00,19100.0,19100.0,19150.0,19025.0,19150.0,8893
2024-11-12 19:10:00+00:00,19100.0,19100.0,19125.0,19075.0,19100.0,4622
2024-11-12 19:15:00+00:00,19125.0,19125.0,19150.0,19100.0,19125.0,10877
2024-11-12 19:20:00+00:00,19125.0,19125.0,19150.0,19075.0,19125.0,1074
2024-11-12 19:25:00+00:00,19125.0,19125.0,19125.0,19075.0,19125.0,533
2024-11-12 19:30:00+00:00,19125.0,19125.0,19125.0,19075.0,19125.0,3650
2024-11-12 19:35:00+00:00,19100.0,19100.0,19125.0,19075.0,19125.0,2096
2024-11-12 19:40:00+00:00,19125.0,19125.0,19125.0,19075.0,19100.0,324
2024-11-12 19:45:00+00:00,19100.0,19100.0,19125.0,19075.0,19075.0,2036
2024-11-12 19:50:00+00:00,19125.0,19125.0,19125.0,19075.0,19100.0,767
2024-11-12 19:55:00+00:00,19100.0,19100.0,19150.0,19025.0,19125.0,1656
2024-11-13 14:00:00+00:00,19250.0,19250.0,19300.0,19000.0,19100.0,0
2024-11-13 14:05:00+00:00,19125.0,19125.0,19250.0,19050.0,19050.0,885
2024-11-13 14:10:00+00:00,19200.0,19200.0,19250.0,19050.0,19125.0,1217
2024-11-13 14:15:00+00:00,19175.0,19175.0,19225.0,19075.0,19100.0,707
2024-11-13 14:20:00+00:00,19125.0,19125.0,19225.0,19100.0,19125.0,1048
2024-11-13 14:25:00+00:00,19150.0,19150.0,19225.0,19025.0,19200.0,2363
2024-11-13 14:30:00+00:00,18900.0,18900.0,19150.0,18875.0,19150.0,4482
2024-11-13 14:35:00+00:00,18775.0,18775.0,18900.0,18675.0,18900.0,8680
2024-11-13 14:40:00+00:00,18725.0,18725.0,18850.0,18700.0,18725.0,4100
2024-11-13 14:45:00+00:00,18750.0,18750.0,18825.0,18700.0,18725.0,1829
2024-11-13 14:50:00+00:00,18775.0,18775.0,18800.0,18700.0,18750.0,6782
2024-11-13 14:55:00+00:00,18725.0,18725.0,18800.0,18700.0,18775.0,2524
2024-11-13 15:00:00+00:00,18775.0,18775.0,18800.0,18700.0,18725.0,1701
2024-11-13 15:05:00+00:00,18825.0,18825.0,18825.0,18725.0,18775.0,5054
2024-11-13 15:10:00+00:00,18825.0,18825.0,18850.0,18750.0,18750.0,1222
2024-11-13 15:15:00+00:00,18825.0,18825.0,18875.0,18825.0,18850.0,4701
2024-11-13 15:20:00+00:00,18825.0,18825.0,18875.0,18775.0,18875.0,840
2024-11-13 15:25:00+00:00,18775.0,18775.0,18850.0,18775.0,18850.0,1364
2024-11-13 15:30:00+00:00,18750.0,18750.0,18850.0,18750.0,18800.0,715
2024-11-13 15:35:00+00:00,18725.0,18725.0,18800.0,18700.0,18800.0,3210
2024-11-13 15:40:00+00:00,18725.0,18725.0,18750.0,18700.0,18725.0,1119
2024-11-13 15:45:00+00:00,18700.0,18700.0,18750.0,18700.0,18750.0,1717
2024-11-13 15:50:00+00:00,18675.0,18675.0,18725.0,18600.0,18675.0,2164
2024-11-13 15:55:00+00:00,18650.0,18650.0,18700.0,18625.0,18625.0,1185
2024-11-13 16:00:00+00:00,18675.0,18675.0,18725.0,18650.0,18700.0,2563
