Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AMZN.BA,AMZN.BA,AMZN.BA,AMZN.BA,AMZN.BA,AMZN.BA
Date,,,,,,
2024-03-20 00:00:00+00:00,1356.5,1356.5,1360.0,1318.0,1322.0,223773
2024-03-21 00:00:00+00:00,1364.0,1364.0,1397.5,1357.0,1357.0,142269
2024-03-22 00:00:00+00:00,1363.0,1363.0,1371.0,1351.5,1365.5,135071
2024-03-25 00:00:00+00:00,1345.0,1345.0,1380.5,1341.5,1350.0,193870
2024-03-26 00:00:00+00:00,1361.0,1361.0,1378.0,1300.0,1341.5,174621
2024-03-27 00:00:00+00:00,1354.0,1354.0,1379.5,1337.0,1337.0,156880
2024-04-03 00:00:00+00:00,1356.0,1356.0,1375.0,1348.0,1352.0,231778
2024-04-04 00:00:00+00:00,1323.5,1323.5,1388.0,1318.5,1355.0,285743
2024-04-05 00:00:00+00:00,1349.5,1349.5,1369.5,1318.0,1350.0,262266
2024-04-08 00:00:00+00:00,1336.0,1336.0,1368.0,1325.0,1349.0,343054
2024-04-09 00:00:00+00:00,1343.0,1343.0,1350.0,1321.0,1330.0,241190
2024-04-10 00:00:00+00:00,1355.0,1355.0,1355.5,1327.5,1340.0,415231
2024-04-11 00:00:00+00:00,1380.5,1380.5,1385.0,1348.5,1355.0,18009
2024-04-12 00:00:00+00:00,1357.5,1357.5,1384.0,1350.0,1384.0,188672
2024-04-15 00:00:00+00:00,1366.5,1366.5,1395.0,1340.0,1340.0,226235
2024-04-16 00:00:00+00:00,1374.0,1374.0,1388.0,1359.5,1366.5,279990
2024-04-17 00:00:00+00:00,1338.5,1338.5,1380.0,1326.5,1353.5,171644
2024-04-18 00:00:00+00:00,1324.5,1324.5,1341.0,1316.0,1339.0,307080
2024-04-19 00:00:00+00:00,1293.5,1293.5,1318.0,1282.0,1315.0,287464
2024-04-22 00:00:00+00:00,1305.5,1305.5,1315.0,1287.0,1301.0,279354
2024-04-23 00:00:00+00:00,1314.5,1314.5,1318.5,1298.0,1300.0,185851
2024-04-24 00:00:00+00:00,1296.5,1296.5,1313.0,1280.0,1280.0,121670
2024-04-25 00:00:00+00:00,1300.5,1300.5,1307.5,1249.5,1269.0,218420
2024-04-26 00:00:00+00:00,1356.5,1356.5,1367.5,1306.5,1310.0,171512
2024-04-29 00:00:00+00:00,1372.0,1372.0,1378.5,1350.0,1370.0,446776
2024-04-30 00:00:00+00:00,1347.0,1347.0,1391.5,1325.0,1385.0,526834
2024-05-02 00:00:00+00:00,1429.5,1429.5,1440.0,1361.0,1361.0,281814
2024-05-03 00:00:00+00:00,1450.5,1450.5,1470.0,1435.5,1450.0,580730
2024-05-06 00:00:00+00:00,1457.0,1457.0,1462.5,1422.0,1450.0,265417
2024-05-07 00:00:00+00:00,1435.0,1435.0,1470.0,1422.0,1470.0,187154
2024-05-08 00:00:00+00:00,1408.0,1408.0,1438.0,1400.0,1438.0,193187
2024-05-09 00:00:00+00:00,1430.5,1430.5,1444.0,1404.0,1410.0,320129
2024-05-10 00:00:00+00:00,1405.5,1405.5,1440.0,1400.5,1440.0,285904
2024-05-13 00:00:00+00:00,1391.0,1391.0,1421.0,1379.0,1421.0,2006423
2024-05-14 00:00:00+00:00,1410.0,1410.0,1412.5,1366.0,1389.0,1417420
2024-05-15 00:00:00+00:00,1412.0,1412.0,1416.0,1380.0,1400.0,927748
2024-05-16 00:00:00+00:00,1405.0,1405.0,1429.5,1398.0,1409.0,210305
2024-05-17 00:00:00+00:00,1415.5,1415.5,1424.0,1400.0,1405.0,145499
2024-05-20 00:00:00+00:00,1447.0,1447.0,1450.0,1399.0,1411.0,240460
2024-05-21 00:00:00+00:00,1515.5,1515.5,1521.5,1430.5,1447.0,340416
2024-05-22 00:00:00+00:00,1589.5,1589.5,1604.0,1521.5,1521.5,360253
2024-05-23 00:00:00+00:00,1582.5,1582.5,1645.5,1560.0,1595.0,529904
2024-05-24 00:00:00+00:00,1544.0,1544.0,1610.5,1530.0,1584.0,316595
2024-05-27 00:00:00+00:00,1573.5,1573.5,1580.5,1504.5,1529.0,150953
2024-05-28 00:00:00+00:00,1561.5,1561.5,1594.5,1530.0,1580.0,202314
2024-05-29 00:00:00+00:00,1537.5,1537.5,1572.5,1519.0,1570.0,179589
2024-05-30 00:00:00+00:00,1512.5,1512.5,1535.0,1471.0,1535.0,201215
2024-05-31 00:00:00+00:00,1530.0,1530.0,1544.0,1459.0,1500.0,420938
2024-06-03 00:00:00+00:00,1592.0,1592.0,1605.0,1520.0,1529.0,247295
2024-06-04 00:00:00+00:00,1639.0,1639.0,1680.0,1590.0,1592.0,388234
2024-06-05 00:00:00+00:00,1652.0,1652.0,1690.0,1592.5,1643.0,700159
2024-06-06 00:00:00+00:00,1673.5,1673.5,1688.0,1657.0,1688.0,740272
2024-06-07 00:00:00+00:00,1685.5,1685.5,1698.5,1650.0,1688.0,539158
2024-06-10 00:00:00+00:00,1701.0,1701.0,1710.0,1674.5,1700.0,418614
2024-06-11 00:00:00+00:00,1702.5,1702.5,1710.0,1663.0,1700.0,246377
2024-06-12 00:00:00+00:00,1697.5,1697.5,1725.0,1661.0,1710.0,361057
2024-06-13 00:00:00+00:00,1630.5,1630.5,1697.5,1600.0,1695.0,381180
2024-06-14 00:00:00+00:00,1619.5,1619.5,1642.5,1595.0,1625.0,285911
2024-06-18 00:00:00+00:00,1615.0,1615.0,1638.5,1556.0,1580.0,286529
2024-06-19 00:00:00+00:00,1656.5,1656.5,1700.0,1622.0,1622.0,180326
2024-06-24 00:00:00+00:00,1696.5,1696.5,1749.0,1680.0,1686.0,304260
2024-06-25 00:00:00+00:00,1704.5,1704.5,1724.5,1670.0,1670.0,328504
2024-06-26 00:00:00+00:00,1810.0,1810.0,1825.0,1704.0,1704.0,671340
2024-06-27 00:00:00+00:00,1848.0,1848.0,1870.0,1771.5,1771.5,987633
2024-06-28 00:00:00+00:00,1822.5,1822.5,1920.0,1810.5,1920.0,576859
2024-07-01 00:00:00+00:00,1938.0,1938.0,1945.0,1840.0,1840.0,686238
2024-07-02 00:00:00+00:00,1988.0,1988.0,2014.0,1938.0,1950.5,666986
2024-07-03 00:00:00+00:00,1990.0,1990.0,2070.0,1893.5,2052.0,724571
2024-07-04 00:00:00+00:00,1962.5,1962.5,2030.0,1890.0,2000.0,528217
2024-07-05 00:00:00+00:00,1943.0,1943.0,1975.0,1934.0,1970.0,658984
2024-07-08 00:00:00+00:00,1913.0,1913.0,1965.5,1904.0,1946.5,388350
2024-07-10 00:00:00+00:00,1930.0,1930.0,1945.0,1885.0,1940.0,644762
2024-07-11 00:00:00+00:00,1915.0,1915.0,1940.0,1870.0,1930.0,383427
2024-07-12 00:00:00+00:00,1930.0,1930.0,1960.0,1910.0,1945.0,422307
2024-07-15 00:00:00+00:00,1750.0,1750.0,1900.0,1730.0,1890.0,512850
2024-07-16 00:00:00+00:00,1730.0,1730.0,1755.0,1665.0,1755.0,366374
2024-07-17 00:00:00+00:00,1705.0,1705.0,1720.0,1670.0,1720.0,304440
2024-07-18 00:00:00+00:00,1695.0,1695.0,1730.0,1665.0,1690.0,302993
2024-07-19 00:00:00+00:00,1700.0,1700.0,1720.0,1670.0,1720.0,343776
2024-07-22 00:00:00+00:00,1695.0,1695.0,1735.0,1690.0,1710.0,304577
2024-07-23 00:00:00+00:00,1735.0,1735.0,1770.0,1720.0,1740.0,578999
2024-07-24 00:00:00+00:00,1680.0,1680.0,1730.0,1670.0,1730.0,269233
2024-07-25 00:00:00+00:00,1670.0,1670.0,1710.0,1635.0,1680.0,423390
2024-07-26 00:00:00+00:00,1670.0,1670.0,1695.0,1650.0,1675.0,203779
2024-07-29 00:00:00+00:00,1650.0,1650.0,1700.0,1640.0,1675.0,236694
2024-07-30 00:00:00+00:00,1590.0,1590.0,1655.0,1580.0,1630.0,329697
2024-07-31 00:00:00+00:00,1680.0,1680.0,1680.0,1595.0,1600.0,46693
2024-08-01 00:00:00+00:00,1670.0,1670.0,1725.0,1655.0,1710.0,1362638
2024-08-02 00:00:00+00:00,1545.0,1545.0,1560.0,1435.0,1495.0,2594287
2024-08-05 00:00:00+00:00,1490.0,1490.0,1530.0,1460.0,1480.0,2708008
2024-08-06 00:00:00+00:00,1505.0,1505.0,1530.0,1475.0,1500.0,451631
2024-08-07 00:00:00+00:00,1500.0,1500.0,1550.0,1485.0,1520.0,581475
2024-08-08 00:00:00+00:00,1505.0,1505.0,1525.0,1495.0,1510.0,383583
2024-08-09 00:00:00+00:00,1510.0,1510.0,1530.0,1495.0,1520.0,302507
2024-08-12 00:00:00+00:00,1475.0,1475.0,1520.0,1465.0,1510.0,355335
2024-08-13 00:00:00+00:00,1500.0,1500.0,1520.0,1465.0,1475.0,394850
2024-08-14 00:00:00+00:00,1500.0,1500.0,1520.0,1475.0,1500.0,427657
2024-08-15 00:00:00+00:00,1580.0,1580.0,1585.0,1525.0,1530.0,381865
2024-08-16 00:00:00+00:00,1590.0,1590.0,1605.0,1570.0,1580.0,257834
2024-08-19 00:00:00+00:00,1595.0,1595.0,1615.0,1575.0,1575.0,356319
2024-08-20 00:00:00+00:00,1610.0,1610.0,1615.0,1585.0,1600.0,280871
2024-08-21 00:00:00+00:00,1620.0,1620.0,1650.0,1605.0,1615.0,335455
2024-08-22 00:00:00+00:00,1580.0,1580.0,1630.0,1570.0,1625.0,512624
2024-08-23 00:00:00+00:00,1590.0,1590.0,1600.0,1570.0,1585.0,199769
2024-08-26 00:00:00+00:00,1575.0,1575.0,1590.0,1550.0,1590.0,371191
2024-08-27 00:00:00+00:00,1560.0,1560.0,1575.0,1535.0,1565.0,289714
2024-08-28 00:00:00+00:00,1535.0,1535.0,1555.0,1515.0,1525.0,298920
2024-08-29 00:00:00+00:00,1540.0,1540.0,1565.0,1530.0,1530.0,327980
2024-08-30 00:00:00+00:00,1610.0,1610.0,1620.0,1530.0,1530.0,280259
2024-09-02 00:00:00+00:00,1635.0,1635.0,1685.0,1610.0,1615.0,197255
2024-09-03 00:00:00+00:00,1600.0,1600.0,1620.0,1585.0,1615.0,306833
2024-09-04 00:00:00+00:00,1560.0,1560.0,1595.0,1550.0,1595.0,353628
2024-09-05 00:00:00+00:00,1570.0,1570.0,1615.0,1555.0,1580.0,355463
2024-09-06 00:00:00+00:00,1505.0,1505.0,1575.0,1495.0,1575.0,301065
2024-09-09 00:00:00+00:00,1510.0,1510.0,1535.0,1485.0,1510.0,277623
2024-09-10 00:00:00+00:00,1560.0,1560.0,1565.0,1525.0,1535.0,355977
2024-09-11 00:00:00+00:00,1595.0,1595.0,1615.0,1510.0,1555.0,262418
2024-09-12 00:00:00+00:00,1620.0,1620.0,1635.0,1595.0,1600.0,451184
2024-09-13 00:00:00+00:00,1625.0,1625.0,1650.0,1605.0,1640.0,341540
2024-09-16 00:00:00+00:00,1595.0,1595.0,1610.0,1570.0,1600.0,299471
2024-09-17 00:00:00+00:00,1605.0,1605.0,1645.0,1595.0,1610.0,386610
2024-09-18 00:00:00+00:00,1595.0,1595.0,1620.0,1595.0,1600.0,273899
2024-09-19 00:00:00+00:00,1600.0,1600.0,1635.0,1595.0,1615.0,178723
2024-09-20 00:00:00+00:00,1615.0,1615.0,1620.0,1575.0,1610.0,171133
2024-09-23 00:00:00+00:00,1650.0,1650.0,1655.0,1600.0,1615.0,319653
2024-09-24 00:00:00+00:00,1635.0,1635.0,1655.0,1615.0,1650.0,239736
2024-09-25 00:00:00+00:00,1640.0,1640.0,1650.0,1625.0,1645.0,290161
2024-09-26 00:00:00+00:00,1625.0,1625.0,1650.0,1615.0,1650.0,391576
2024-09-27 00:00:00+00:00,1600.0,1600.0,1640.0,1590.0,1640.0,209433
2024-09-30 00:00:00+00:00,1590.0,1590.0,1600.0,1565.0,1590.0,366687
2024-10-01 00:00:00+00:00,1605.0,1605.0,1610.0,1565.0,1590.0,299447
2024-10-02 00:00:00+00:00,1590.0,1590.0,1615.0,1580.0,1610.0,285106
2024-10-03 00:00:00+00:00,1550.0,1550.0,1585.0,1545.0,1580.0,294206
2024-10-04 00:00:00+00:00,1590.0,1590.0,1595.0,1565.0,1590.0,253384
2024-10-07 00:00:00+00:00,1535.0,1535.0,1580.0,1525.0,1580.0,373274
2024-10-08 00:00:00+00:00,1540.0,1540.0,1555.0,1530.0,1540.0,219750
2024-10-09 00:00:00+00:00,1540.0,1540.0,1550.0,1525.0,1550.0,583778
2024-10-10 00:00:00+00:00,1535.0,1535.0,1570.0,1520.0,1545.0,226632
2024-10-14 00:00:00+00:00,1550.0,1550.0,1560.0,1515.0,1515.0,300231
2024-10-15 00:00:00+00:00,1535.0,1535.0,1550.0,1505.0,1530.0,313946
2024-10-16 00:00:00+00:00,1550.0,1550.0,1550.0,1520.0,1535.0,479546
2024-10-17 00:00:00+00:00,1560.0,1560.0,1575.0,1535.0,1550.0,244005
2024-10-18 00:00:00+00:00,1570.0,1570.0,1585.0,1515.0,1515.0,504576
2024-10-21 00:00:00+00:00,1570.0,1570.0,1580.0,1545.0,1570.0,305644
2024-10-22 00:00:00+00:00,1570.0,1570.0,1590.0,1560.0,1560.0,272275
2024-10-23 00:00:00+00:00,1525.0,1525.0,1570.0,1520.0,1570.0,277676
2024-10-24 00:00:00+00:00,1530.0,1530.0,1540.0,1515.0,1520.0,557219
2024-10-25 00:00:00+00:00,1515.0,1515.0,1565.0,1510.0,1540.0,622990
2024-10-28 00:00:00+00:00,1515.0,1515.0,1540.0,1510.0,1520.0,418884
2024-10-29 00:00:00+00:00,1535.0,1535.0,1540.0,1505.0,1515.0,278284
2024-10-30 00:00:00+00:00,1555.0,1555.0,1570.0,1545.0,1550.0,350574
2024-10-31 00:00:00+00:00,1500.0,1500.0,1550.0,1485.0,1550.0,1610999
2024-11-01 00:00:00+00:00,1610.0,1610.0,1615.0,1575.0,1585.0,2811180
2024-11-04 00:00:00+00:00,1600.0,1600.0,1625.0,1580.0,1600.0,1033666
2024-11-05 00:00:00+00:00,1630.0,1630.0,1640.0,1595.0,1600.0,496165
2024-11-06 00:00:00+00:00,1660.0,1660.0,1680.0,1635.0,1645.0,506572
2024-11-07 00:00:00+00:00,1695.0,1695.0,1720.0,1670.0,1680.0,1412651
2024-11-08 00:00:00+00:00,1670.0,1670.0,1720.0,1660.0,1720.0,284202
2024-11-11 00:00:00+00:00,1665.0,1665.0,1700.0,1650.0,1670.0,1692145
2024-11-12 00:00:00+00:00,1685.0,1685.0,1700.0,1650.0,1700.0,284283
2024-11-13 00:00:00+00:00,1715.0,1715.0,1735.0,1680.0,1710.0,525895
