Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MELI.BA,MELI.BA,MELI.BA,MELI.BA,MELI.BA,MELI.BA
Date,,,,,,
2024-01-02 00:00:00+00:00,25381.5,25381.5,26000.0,24629.0,25600.0,13485
2024-01-03 00:00:00+00:00,26250.0,26250.0,26391.5,24884.0,25382.0,13381
2024-01-04 00:00:00+00:00,27665.0,27665.0,27733.5,26000.0,26500.0,27182
2024-01-05 00:00:00+00:00,29326.0,29326.0,29491.0,28000.0,28000.0,32841
2024-01-08 00:00:00+00:00,31524.0,31524.0,31695.0,29430.0,30447.0,38599
2024-01-09 00:00:00+00:00,31564.5,31564.5,32000.0,31300.0,31630.0,32717
2024-01-10 00:00:00+00:00,31756.0,31756.0,33160.0,31565.0,31662.0,29559
2024-01-11 00:00:00+00:00,30614.5,30614.5,32449.5,30310.5,31945.0,15818
2024-01-12 00:00:00+00:00,31517.5,31517.5,31650.0,30100.0,30600.0,20594
2024-01-15 00:00:00+00:00,32990.5,32990.5,33365.0,31350.0,31600.0,20384
2024-01-16 00:00:00+00:00,33581.5,33581.5,34074.0,32100.0,32990.0,26822
2024-01-17 00:00:00+00:00,34740.5,34740.5,35240.5,33500.0,33591.0,20761
2024-01-18 00:00:00+00:00,35367.0,35367.0,36379.5,34810.0,34813.5,16187
2024-01-19 00:00:00+00:00,37744.0,37744.0,37827.5,35361.5,35367.0,25226
2024-01-22 00:00:00+00:00,38194.0,38194.0,39254.0,37744.0,38000.0,24511
2024-01-23 00:00:00+00:00,37650.0,37650.0,39570.5,37495.0,38230.0,11644
2024-01-24 00:00:00+00:00,19279.0,19279.0,19499.0,18420.5,19499.0,30898
2024-01-25 00:00:00+00:00,18646.5,18646.5,20000.0,18420.5,20000.0,24500
2024-01-26 00:00:00+00:00,18541.5,18541.5,19012.5,18127.5,19000.0,29123
2024-01-29 00:00:00+00:00,18689.5,18689.5,18999.5,18542.0,18545.0,23264
2024-01-30 00:00:00+00:00,18387.5,18387.5,18842.5,18141.0,18705.0,33438
2024-01-31 00:00:00+00:00,17927.5,17927.5,18522.5,17571.0,18360.0,22395
2024-02-01 00:00:00+00:00,18873.0,18873.0,18893.5,17500.0,18000.0,33146
2024-02-02 00:00:00+00:00,19026.5,19026.5,19371.0,18800.0,18874.0,43348
2024-02-05 00:00:00+00:00,18993.5,18993.5,19499.0,18750.0,19026.0,35185
2024-02-06 00:00:00+00:00,17777.0,17777.0,19218.0,17569.0,19040.0,45524
2024-02-07 00:00:00+00:00,18156.0,18156.0,18450.0,17743.0,18000.0,29949
2024-02-08 00:00:00+00:00,18162.0,18162.0,18488.5,17939.0,18120.0,57187
2024-02-09 00:00:00+00:00,18015.5,18015.5,18663.5,17990.0,18200.0,35680
2024-02-14 00:00:00+00:00,16999.5,16999.5,18374.5,16652.0,18015.0,41819
2024-02-15 00:00:00+00:00,17011.5,17011.5,17680.0,16880.5,16999.0,24248
2024-02-16 00:00:00+00:00,16396.0,16396.0,17403.5,16200.0,17320.0,30397
2024-02-19 00:00:00+00:00,17177.0,17177.0,17600.0,16220.0,16445.0,21217
2024-02-20 00:00:00+00:00,16456.0,16456.0,17350.0,16124.0,17300.0,33416
2024-02-21 00:00:00+00:00,16041.0,16041.0,16518.5,15913.0,16500.0,36286
2024-02-22 00:00:00+00:00,16617.5,16617.5,17000.0,16200.0,16355.0,96319
2024-02-23 00:00:00+00:00,15207.0,15207.0,15787.0,14350.5,15787.0,304551
2024-02-26 00:00:00+00:00,14874.5,14874.5,15580.0,14722.5,15400.0,81375
2024-02-27 00:00:00+00:00,14697.0,14697.0,14970.0,14553.5,14970.0,66836
2024-02-28 00:00:00+00:00,14193.0,14193.0,14899.5,14080.0,14697.0,61404
2024-02-29 00:00:00+00:00,14316.0,14316.0,14760.0,14180.0,14480.0,106185
2024-03-01 00:00:00+00:00,14574.5,14574.5,14776.0,14273.5,14650.5,69697
2024-03-04 00:00:00+00:00,13880.5,13880.5,14889.5,13802.5,14700.0,52820
2024-03-05 00:00:00+00:00,13163.0,13163.0,13899.0,13107.0,13890.0,48145
2024-03-06 00:00:00+00:00,12874.0,12874.0,13520.0,12650.0,13352.0,109615
2024-03-07 00:00:00+00:00,13101.5,13101.5,13263.0,12735.5,12874.0,44922
2024-03-08 00:00:00+00:00,13211.5,13211.5,13417.5,13100.0,13100.0,49626
2024-03-11 00:00:00+00:00,13153.5,13153.5,13480.0,13086.5,13480.0,33353
2024-03-12 00:00:00+00:00,13829.5,13829.5,14164.0,13159.0,13250.0,45558
2024-03-13 00:00:00+00:00,13631.5,13631.5,14097.5,13580.0,13830.0,56573
2024-03-14 00:00:00+00:00,13806.0,13806.0,14073.0,13560.0,13670.0,59869
2024-03-15 00:00:00+00:00,13436.0,13436.0,13950.0,13370.0,13950.0,64341
2024-03-18 00:00:00+00:00,13601.0,13601.0,13650.0,13250.0,13250.0,62521
2024-03-19 00:00:00+00:00,13734.5,13734.5,13805.0,13310.0,13557.5,72724
2024-03-20 00:00:00+00:00,14027.0,14027.0,14067.5,13545.0,13699.0,126855
2024-03-21 00:00:00+00:00,14275.5,14275.5,14538.5,14151.0,14200.0,115704
2024-03-22 00:00:00+00:00,14414.0,14414.0,14438.5,14089.0,14399.0,72305
2024-03-25 00:00:00+00:00,13990.5,13990.5,14500.0,13919.5,14500.0,57003
